cell model:,,,,,,,,,,,,,,,,
cell id: ,,,,,,,,,,,,,,,,
test: ,,,,,,,,,,,,,,,,
checkpoint: ,,,,,,,,,,,,,,,,
Nominal capacity used to define the C rate:Ah,,,,,,,,,,,,,,,,
Nominal energy used to define the E rate: Wh,,,,,,,,,,,,,,,,
channel_index,cycle_index,step_index,date_time_iso_string,test_time_s,step_time_s,current_A,voltage_V,discharge_capacity_Ah,charge_capacity_Ah,discharge_energy_Wh,charge_energy_Wh,Pressure_Psi,temperature_1_C,temperature_2_C,temperature_3_C,step_name
6010,1,2,05/01/2024 10:23:59,71440.081,28240.081,-0.0002,0.3413,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6011,1,2,05/01/2024 10:24:09,71450.081,28250.081,-0.0002,0.3412,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6012,1,2,05/01/2024 10:24:19,71460.081,28260.081,-0.0002,0.3410,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6013,1,2,05/01/2024 10:24:29,71470.081,28270.081,-0.0002,0.3408,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6014,1,2,05/01/2024 10:24:39,71480.081,28280.081,-0.0002,0.3407,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6015,1,2,05/01/2024 10:24:49,71490.081,28290.081,-0.0002,0.3405,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6016,1,2,05/01/2024 10:24:59,71500.081,28300.081,-0.0002,0.3403,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6017,1,2,05/01/2024 10:25:09,71510.081,28310.081,-0.0002,0.3402,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6018,1,2,05/01/2024 10:25:19,71520.081,28320.081,-0.0002,0.3401,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6019,1,2,05/01/2024 10:25:29,71530.081,28330.081,-0.0002,0.3399,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6020,1,2,05/01/2024 10:25:39,71540.081,28340.081,-0.0002,0.3397,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6021,1,2,05/01/2024 10:25:49,71550.081,28350.081,-0.0002,0.3396,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6022,1,2,05/01/2024 10:25:59,71560.081,28360.081,-0.0002,0.3395,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6023,1,2,05/01/2024 10:26:09,71570.081,28370.081,-0.0002,0.3393,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6024,1,2,05/01/2024 10:26:19,71580.081,28380.081,-0.0002,0.3392,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6025,1,2,05/01/2024 10:26:29,71590.081,28390.081,-0.0002,0.3390,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6026,1,2,05/01/2024 10:26:39,71600.081,28400.081,-0.0002,0.3388,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6027,1,2,05/01/2024 10:26:49,71610.081,28410.081,-0.0002,0.3387,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6028,1,2,05/01/2024 10:26:59,71620.081,28420.081,-0.0002,0.3385,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6029,1,2,05/01/2024 10:27:09,71630.081,28430.081,-0.0002,0.3387,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6030,1,2,05/01/2024 10:27:19,71640.081,28440.081,-0.0002,0.3382,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6031,1,2,05/01/2024 10:27:29,71650.081,28450.081,-0.0002,0.3381,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6032,1,2,05/01/2024 10:27:39,71660.081,28460.081,-0.0002,0.3380,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6033,1,2,05/01/2024 10:27:49,71670.081,28470.081,-0.0002,0.3378,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6034,1,2,05/01/2024 10:27:59,71680.081,28480.081,-0.0002,0.3377,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6035,1,2,05/01/2024 10:28:09,71690.081,28490.081,-0.0002,0.3375,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6036,1,2,05/01/2024 10:28:19,71700.081,28500.081,-0.0002,0.3374,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6037,1,2,05/01/2024 10:28:29,71710.081,28510.081,-0.0002,0.3372,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6038,1,2,05/01/2024 10:28:39,71720.081,28520.081,-0.0002,0.3370,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6039,1,2,05/01/2024 10:28:49,71730.081,28530.081,-0.0002,0.3368,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6040,1,2,05/01/2024 10:28:59,71740.081,28540.081,-0.0002,0.3367,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6041,1,2,05/01/2024 10:29:09,71750.081,28550.081,-0.0002,0.3365,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6042,1,2,05/01/2024 10:29:19,71760.081,28560.081,-0.0002,0.3364,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6043,1,2,05/01/2024 10:29:29,71770.081,28570.081,-0.0002,0.3362,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6044,1,2,05/01/2024 10:29:39,71780.081,28580.081,-0.0002,0.3360,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6045,1,2,05/01/2024 10:29:49,71790.081,28590.081,-0.0002,0.3359,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6046,1,2,05/01/2024 10:29:59,71800.081,28600.081,-0.0002,0.3357,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6047,1,2,05/01/2024 10:30:09,71810.081,28610.081,-0.0002,0.3357,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6048,1,2,05/01/2024 10:30:19,71820.081,28620.081,-0.0002,0.3355,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6049,1,2,05/01/2024 10:30:29,71830.081,28630.081,-0.0002,0.3353,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6050,1,2,05/01/2024 10:30:39,71840.081,28640.081,-0.0002,0.3351,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6051,1,2,05/01/2024 10:30:49,71850.081,28650.081,-0.0002,0.3349,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6052,1,2,05/01/2024 10:30:59,71860.081,28660.081,-0.0002,0.3348,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6053,1,2,05/01/2024 10:31:09,71870.081,28670.081,-0.0002,0.3346,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6054,1,2,05/01/2024 10:31:19,71880.081,28680.081,-0.0002,0.3344,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6055,1,2,05/01/2024 10:31:29,71890.081,28690.081,-0.0002,0.3342,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6056,1,2,05/01/2024 10:31:39,71900.081,28700.081,-0.0002,0.3341,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6057,1,2,05/01/2024 10:31:49,71910.081,28710.081,-0.0002,0.3340,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6058,1,2,05/01/2024 10:31:59,71920.081,28720.081,-0.0002,0.3339,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6059,1,2,05/01/2024 10:32:09,71930.081,28730.081,-0.0002,0.3338,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6060,1,2,05/01/2024 10:32:19,71940.081,28740.081,-0.0002,0.3335,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6061,1,2,05/01/2024 10:32:29,71950.081,28750.081,-0.0002,0.3334,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6062,1,2,05/01/2024 10:32:39,71960.081,28760.081,-0.0002,0.3332,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6063,1,2,05/01/2024 10:32:49,71970.081,28770.081,-0.0002,0.3330,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6064,1,2,05/01/2024 10:32:59,71980.081,28780.081,-0.0002,0.3329,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6065,1,2,05/01/2024 10:33:09,71990.081,28790.081,-0.0002,0.3327,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6066,1,2,05/01/2024 10:33:19,72000.081,28800.081,-0.0002,0.3325,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6067,1,2,05/01/2024 10:33:29,72010.081,28810.081,-0.0002,0.3324,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6068,1,2,05/01/2024 10:33:39,72020.081,28820.081,-0.0002,0.3322,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6069,1,2,05/01/2024 10:33:49,72030.081,28830.081,-0.0002,0.3322,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6070,1,2,05/01/2024 10:33:59,72040.081,28840.081,-0.0002,0.3319,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6071,1,2,05/01/2024 10:34:09,72050.081,28850.081,-0.0002,0.3318,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6072,1,2,05/01/2024 10:34:19,72060.081,28860.081,-0.0002,0.3316,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6073,1,2,05/01/2024 10:34:29,72070.081,28870.081,-0.0002,0.3314,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6074,1,2,05/01/2024 10:34:39,72080.081,28880.081,-0.0002,0.3313,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6075,1,2,05/01/2024 10:34:49,72090.081,28890.081,-0.0002,0.3311,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6076,1,2,05/01/2024 10:34:59,72100.081,28900.081,-0.0002,0.3309,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6077,1,2,05/01/2024 10:35:09,72110.081,28910.081,-0.0002,0.3308,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6078,1,2,05/01/2024 10:35:19,72120.081,28920.081,-0.0002,0.3306,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6079,1,2,05/01/2024 10:35:29,72130.081,28930.081,-0.0002,0.3305,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6080,1,2,05/01/2024 10:35:39,72140.081,28940.081,-0.0002,0.3303,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6081,1,2,05/01/2024 10:35:49,72150.081,28950.081,-0.0002,0.3301,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6082,1,2,05/01/2024 10:35:59,72160.081,28960.081,-0.0002,0.3300,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6083,1,2,05/01/2024 10:36:09,72170.081,28970.081,-0.0002,0.3298,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6084,1,2,05/01/2024 10:36:19,72180.081,28980.081,-0.0002,0.3297,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6085,1,2,05/01/2024 10:36:29,72190.081,28990.081,-0.0002,0.3296,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6086,1,2,05/01/2024 10:36:39,72200.081,29000.081,-0.0002,0.3294,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6087,1,2,05/01/2024 10:36:49,72210.081,29010.081,-0.0002,0.3292,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6088,1,2,05/01/2024 10:36:59,72220.081,29020.081,-0.0002,0.3292,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6089,1,2,05/01/2024 10:37:09,72230.081,29030.081,-0.0002,0.3290,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6090,1,2,05/01/2024 10:37:19,72240.081,29040.081,-0.0002,0.3289,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6091,1,2,05/01/2024 10:37:29,72250.081,29050.081,-0.0002,0.3288,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6092,1,2,05/01/2024 10:37:39,72260.081,29060.081,-0.0002,0.3286,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6093,1,2,05/01/2024 10:37:49,72270.081,29070.081,-0.0002,0.3284,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6094,1,2,05/01/2024 10:37:59,72280.081,29080.081,-0.0002,0.3283,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6095,1,2,05/01/2024 10:38:09,72290.081,29090.081,-0.0002,0.3281,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6096,1,2,05/01/2024 10:38:19,72300.081,29100.081,-0.0002,0.3281,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6097,1,2,05/01/2024 10:38:29,72310.081,29110.081,-0.0002,0.3278,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6098,1,2,05/01/2024 10:38:39,72320.081,29120.081,-0.0002,0.3277,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6099,1,2,05/01/2024 10:38:49,72330.081,29130.081,-0.0002,0.3275,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6100,1,2,05/01/2024 10:38:59,72340.081,29140.081,-0.0002,0.3274,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6101,1,2,05/01/2024 10:39:09,72350.081,29150.081,-0.0002,0.3273,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6102,1,2,05/01/2024 10:39:19,72360.081,29160.081,-0.0002,0.3271,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6103,1,2,05/01/2024 10:39:29,72370.081,29170.081,-0.0002,0.3270,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6104,1,2,05/01/2024 10:39:39,72380.081,29180.081,-0.0002,0.3268,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6105,1,2,05/01/2024 10:39:49,72390.081,29190.081,-0.0002,0.3266,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6106,1,2,05/01/2024 10:39:59,72400.081,29200.081,-0.0002,0.3265,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6107,1,2,05/01/2024 10:40:09,72410.081,29210.081,-0.0002,0.3263,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6108,1,2,05/01/2024 10:40:19,72420.081,29220.081,-0.0002,0.3262,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6109,1,2,05/01/2024 10:40:29,72430.081,29230.081,-0.0002,0.3261,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6110,1,2,05/01/2024 10:40:39,72440.081,29240.081,-0.0002,0.3259,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6111,1,2,05/01/2024 10:40:49,72450.081,29250.081,-0.0002,0.3258,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6112,1,2,05/01/2024 10:40:59,72460.081,29260.081,-0.0002,0.3256,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6113,1,2,05/01/2024 10:41:09,72470.081,29270.081,-0.0002,0.3254,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6114,1,2,05/01/2024 10:41:19,72480.081,29280.081,-0.0002,0.3253,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6115,1,2,05/01/2024 10:41:29,72490.081,29290.081,-0.0002,0.3251,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6116,1,2,05/01/2024 10:41:39,72500.081,29300.081,-0.0002,0.3250,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6117,1,2,05/01/2024 10:41:49,72510.081,29310.081,-0.0002,0.3248,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6118,1,2,05/01/2024 10:41:59,72520.081,29320.081,-0.0002,0.3246,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6119,1,2,05/01/2024 10:42:09,72530.081,29330.081,-0.0002,0.3245,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6120,1,2,05/01/2024 10:42:19,72540.081,29340.081,-0.0002,0.3244,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6121,1,2,05/01/2024 10:42:29,72550.081,29350.081,-0.0002,0.3242,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6122,1,2,05/01/2024 10:42:39,72560.081,29360.081,-0.0002,0.3241,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6123,1,2,05/01/2024 10:42:49,72570.081,29370.081,-0.0002,0.3239,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6124,1,2,05/01/2024 10:42:59,72580.081,29380.081,-0.0002,0.3238,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6125,1,2,05/01/2024 10:43:09,72590.081,29390.081,-0.0002,0.3236,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6126,1,2,05/01/2024 10:43:19,72600.081,29400.081,-0.0002,0.3235,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6127,1,2,05/01/2024 10:43:29,72610.081,29410.081,-0.0002,0.3233,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6128,1,2,05/01/2024 10:43:39,72620.081,29420.081,-0.0002,0.3231,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6129,1,2,05/01/2024 10:43:49,72630.081,29430.081,-0.0002,0.3230,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6130,1,2,05/01/2024 10:43:59,72640.081,29440.081,-0.0002,0.3228,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6131,1,2,05/01/2024 10:44:09,72650.081,29450.081,-0.0002,0.3227,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6132,1,2,05/01/2024 10:44:19,72660.081,29460.081,-0.0002,0.3225,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6133,1,2,05/01/2024 10:44:29,72670.081,29470.081,-0.0002,0.3223,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6134,1,2,05/01/2024 10:44:39,72680.081,29480.081,-0.0002,0.3222,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6135,1,2,05/01/2024 10:44:49,72690.081,29490.081,-0.0002,0.3221,0.0014,0,0.0007,0,0,0,0,0,discharge CC,
6136,1,2,05/01/2024 10:44:59,72700.081,29500.081,-0.0002,0.3219,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6137,1,2,05/01/2024 10:45:09,72710.081,29510.081,-0.0002,0.3217,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6138,1,2,05/01/2024 10:45:19,72720.081,29520.081,-0.0002,0.3215,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6139,1,2,05/01/2024 10:45:29,72730.081,29530.081,-0.0002,0.3214,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6140,1,2,05/01/2024 10:45:39,72740.081,29540.081,-0.0002,0.3212,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6141,1,2,05/01/2024 10:45:49,72750.081,29550.081,-0.0002,0.3211,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6142,1,2,05/01/2024 10:45:59,72760.081,29560.081,-0.0002,0.3209,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6143,1,2,05/01/2024 10:46:09,72770.081,29570.081,-0.0002,0.3207,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6144,1,2,05/01/2024 10:46:19,72780.081,29580.081,-0.0002,0.3206,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6145,1,2,05/01/2024 10:46:29,72790.081,29590.081,-0.0002,0.3204,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6146,1,2,05/01/2024 10:46:39,72800.081,29600.081,-0.0002,0.3204,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6147,1,2,05/01/2024 10:46:49,72810.081,29610.081,-0.0002,0.3202,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6148,1,2,05/01/2024 10:46:59,72820.081,29620.081,-0.0002,0.3200,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6149,1,2,05/01/2024 10:47:09,72830.081,29630.081,-0.0002,0.3199,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6150,1,2,05/01/2024 10:47:19,72840.081,29640.081,-0.0002,0.3197,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6151,1,2,05/01/2024 10:47:29,72850.081,29650.081,-0.0002,0.3196,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6152,1,2,05/01/2024 10:47:39,72860.081,29660.081,-0.0002,0.3194,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6153,1,2,05/01/2024 10:47:49,72870.081,29670.081,-0.0002,0.3192,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6154,1,2,05/01/2024 10:47:59,72880.081,29680.081,-0.0002,0.3191,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6155,1,2,05/01/2024 10:48:09,72890.081,29690.081,-0.0002,0.3189,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6156,1,2,05/01/2024 10:48:19,72900.081,29700.081,-0.0002,0.3188,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6157,1,2,05/01/2024 10:48:29,72910.081,29710.081,-0.0002,0.3186,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6158,1,2,05/01/2024 10:48:39,72920.081,29720.081,-0.0002,0.3184,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6159,1,2,05/01/2024 10:48:49,72930.081,29730.081,-0.0002,0.3183,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6160,1,2,05/01/2024 10:48:59,72940.081,29740.081,-0.0002,0.3181,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6161,1,2,05/01/2024 10:49:09,72950.081,29750.081,-0.0002,0.3180,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6162,1,2,05/01/2024 10:49:19,72960.081,29760.081,-0.0002,0.3178,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6163,1,2,05/01/2024 10:49:29,72970.081,29770.081,-0.0002,0.3177,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6164,1,2,05/01/2024 10:49:39,72980.081,29780.081,-0.0002,0.3175,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6165,1,2,05/01/2024 10:49:49,72990.081,29790.081,-0.0002,0.3174,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6166,1,2,05/01/2024 10:49:59,73000.081,29800.081,-0.0002,0.3172,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6167,1,2,05/01/2024 10:50:09,73010.081,29810.081,-0.0002,0.3171,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6168,1,2,05/01/2024 10:50:19,73020.081,29820.081,-0.0002,0.3169,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6169,1,2,05/01/2024 10:50:29,73030.081,29830.081,-0.0002,0.3167,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6170,1,2,05/01/2024 10:50:39,73040.081,29840.081,-0.0002,0.3166,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6171,1,2,05/01/2024 10:50:49,73050.081,29850.081,-0.0002,0.3164,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6172,1,2,05/01/2024 10:50:59,73060.081,29860.081,-0.0002,0.3163,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6173,1,2,05/01/2024 10:51:09,73070.081,29870.081,-0.0002,0.3161,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6174,1,2,05/01/2024 10:51:19,73080.081,29880.081,-0.0002,0.3160,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6175,1,2,05/01/2024 10:51:29,73090.081,29890.081,-0.0002,0.3158,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6176,1,2,05/01/2024 10:51:39,73100.081,29900.081,-0.0002,0.3157,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6177,1,2,05/01/2024 10:51:49,73110.081,29910.081,-0.0002,0.3155,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6178,1,2,05/01/2024 10:51:59,73120.081,29920.081,-0.0002,0.3154,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6179,1,2,05/01/2024 10:52:09,73130.081,29930.081,-0.0002,0.3152,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6180,1,2,05/01/2024 10:52:19,73140.081,29940.081,-0.0002,0.3151,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6181,1,2,05/01/2024 10:52:29,73150.081,29950.081,-0.0002,0.3149,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6182,1,2,05/01/2024 10:52:39,73160.081,29960.081,-0.0002,0.3148,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6183,1,2,05/01/2024 10:52:49,73170.081,29970.081,-0.0002,0.3146,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6184,1,2,05/01/2024 10:52:59,73180.081,29980.081,-0.0002,0.3145,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6185,1,2,05/01/2024 10:53:09,73190.081,29990.081,-0.0002,0.3143,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6186,1,2,05/01/2024 10:53:19,73200.081,30000.081,-0.0002,0.3142,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6187,1,2,05/01/2024 10:53:29,73210.081,30010.081,-0.0002,0.3140,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6188,1,2,05/01/2024 10:53:39,73220.081,30020.081,-0.0002,0.3139,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6189,1,2,05/01/2024 10:53:49,73230.081,30030.081,-0.0002,0.3137,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6190,1,2,05/01/2024 10:53:59,73240.081,30040.081,-0.0002,0.3136,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6191,1,2,05/01/2024 10:54:09,73250.081,30050.081,-0.0002,0.3134,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6192,1,2,05/01/2024 10:54:19,73260.081,30060.081,-0.0002,0.3133,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6193,1,2,05/01/2024 10:54:29,73270.081,30070.081,-0.0002,0.3131,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6194,1,2,05/01/2024 10:54:39,73280.081,30080.081,-0.0002,0.3130,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6195,1,2,05/01/2024 10:54:49,73290.081,30090.081,-0.0002,0.3128,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6196,1,2,05/01/2024 10:54:59,73300.081,30100.081,-0.0002,0.3127,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6197,1,2,05/01/2024 10:55:09,73310.081,30110.081,-0.0002,0.3125,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6198,1,2,05/01/2024 10:55:19,73320.081,30120.081,-0.0002,0.3123,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6199,1,2,05/01/2024 10:55:29,73330.081,30130.081,-0.0002,0.3122,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6200,1,2,05/01/2024 10:55:39,73340.081,30140.081,-0.0002,0.3120,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6201,1,2,05/01/2024 10:55:49,73350.081,30150.081,-0.0002,0.3119,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6202,1,2,05/01/2024 10:55:59,73360.081,30160.081,-0.0002,0.3118,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6203,1,2,05/01/2024 10:56:09,73370.081,30170.081,-0.0002,0.3116,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
6204,1,2,05/01/2024 10:56:19,73380.081,30180.081,-0.0002,0.3114,0.0015,0,0.0007,0,0,0,0,0,discharge CC,
