test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,step_time_second,step_charging_capacity_ah,step_discharging_capacity_ah,step_cumulative_capacity_ah,step_charging_energy_wh,step_discharging_energy_wh
40195.63,3.7863,-0.6537,1729735281.0,1,4,24440.0,0.0,4.4387,4.4387,0.0,17.6841
40205.63,3.7862,-0.6538,1729735291.0,1,4,24450.0,0.0,4.4405,4.4405,0.0,17.691
40215.63,3.7862,-0.6537,1729735301.0,1,4,24460.0,0.0,4.4423,4.4423,0.0,17.6978
40225.63,3.7861,-0.6538,1729735311.0,1,4,24470.0,0.0,4.4441,4.4441,0.0,17.7047
40235.63,3.786,-0.6538,1729735321.0,1,4,24480.0,0.0,4.4459,4.4459,0.0,17.7116
40245.63,3.7859,-0.6538,1729735331.0,1,4,24490.0,0.0,4.4477,4.4477,0.0,17.7185
40255.63,3.7859,-0.6538,1729735341.0,1,4,24500.0,0.0,4.4496,4.4496,0.0,17.7253
40265.63,3.7858,-0.6537,1729735351.0,1,4,24510.0,0.0,4.4514,4.4514,0.0,17.7322
40275.63,3.7858,-0.6538,1729735361.0,1,4,24520.0,0.0,4.4532,4.4532,0.0,17.7391
40285.63,3.7857,-0.6538,1729735371.0,1,4,24530.0,0.0,4.455,4.455,0.0,17.746
40295.63,3.7856,-0.6537,1729735381.0,1,4,24540.0,0.0,4.4568,4.4568,0.0,17.7528
40305.63,3.7855,-0.6538,1729735391.0,1,4,24550.0,0.0,4.4586,4.4586,0.0,17.7597
40315.63,3.7855,-0.6538,1729735401.0,1,4,24560.0,0.0,4.4605,4.4605,0.0,17.7666
40325.63,3.7854,-0.6538,1729735411.0,1,4,24570.0,0.0,4.4623,4.4623,0.0,17.7735
40335.63,3.7853,-0.6537,1729735421.0,1,4,24580.0,0.0,4.4641,4.4641,0.0,17.7803
40345.63,3.7853,-0.6538,1729735431.0,1,4,24590.0,0.0,4.4659,4.4659,0.0,17.7872
40355.63,3.7852,-0.6538,1729735441.0,1,4,24600.0,0.0,4.4677,4.4677,0.0,17.7941
40365.63,3.7852,-0.6538,1729735451.0,1,4,24610.0,0.0,4.4695,4.4695,0.0,17.801
40375.63,3.7851,-0.6538,1729735461.0,1,4,24620.0,0.0,4.4713,4.4713,0.0,17.8078
40385.63,3.785,-0.6537,1729735471.0,1,4,24630.0,0.0,4.4732,4.4732,0.0,17.8147
40395.63,3.785,-0.6538,1729735481.0,1,4,24640.0,0.0,4.475,4.475,0.0,17.8216
40405.63,3.7849,-0.6537,1729735491.0,1,4,24650.0,0.0,4.4768,4.4768,0.0,17.8285
40415.63,3.7848,-0.6537,1729735501.0,1,4,24660.0,0.0,4.4786,4.4786,0.0,17.8353
40425.63,3.7848,-0.6538,1729735511.0,1,4,24670.0,0.0,4.4804,4.4804,0.0,17.8422
40435.63,3.7847,-0.6537,1729735521.0,1,4,24680.0,0.0,4.4822,4.4822,0.0,17.8491
40445.63,3.7847,-0.6537,1729735531.0,1,4,24690.0,0.0,4.4841,4.4841,0.0,17.8559
40455.63,3.7846,-0.6538,1729735541.0,1,4,24700.0,0.0,4.4859,4.4859,0.0,17.8628
40465.63,3.7845,-0.6537,1729735551.0,1,4,24710.0,0.0,4.4877,4.4877,0.0,17.8697
40475.63,3.7844,-0.6537,1729735561.0,1,4,24720.0,0.0,4.4895,4.4895,0.0,17.8766
40485.63,3.7844,-0.6537,1729735571.0,1,4,24730.0,0.0,4.4913,4.4913,0.0,17.8834
40495.63,3.7843,-0.6538,1729735581.0,1,4,24740.0,0.0,4.4931,4.4931,0.0,17.8903
40505.63,3.7842,-0.6538,1729735591.0,1,4,24750.0,0.0,4.495,4.495,0.0,17.8972
40515.63,3.7842,-0.6538,1729735601.0,1,4,24760.0,0.0,4.4968,4.4968,0.0,17.9041
40525.63,3.7841,-0.6538,1729735611.0,1,4,24770.0,0.0,4.4986,4.4986,0.0,17.9109
40535.63,3.784,-0.6537,1729735621.0,1,4,24780.0,0.0,4.5004,4.5004,0.0,17.9178
40545.63,3.784,-0.6538,1729735631.0,1,4,24790.0,0.0,4.5022,4.5022,0.0,17.9247
40555.63,3.7839,-0.6537,1729735641.0,1,4,24800.0,0.0,4.504,4.504,0.0,17.9315
40565.63,3.7838,-0.6537,1729735651.0,1,4,24810.0,0.0,4.5059,4.5059,0.0,17.9384
40575.63,3.7838,-0.6539,1729735661.0,1,4,24820.0,0.0,4.5077,4.5077,0.0,17.9453
40585.63,3.7837,-0.6538,1729735671.0,1,4,24830.0,0.0,4.5095,4.5095,0.0,17.9522
40595.63,3.7837,-0.6538,1729735681.0,1,4,24840.0,0.0,4.5113,4.5113,0.0,17.959
40605.63,3.7836,-0.6538,1729735691.0,1,4,24850.0,0.0,4.5131,4.5131,0.0,17.9659
40615.63,3.7835,-0.6538,1729735701.0,1,4,24860.0,0.0,4.5149,4.5149,0.0,17.9728
40625.63,3.7835,-0.6538,1729735711.0,1,4,24870.0,0.0,4.5167,4.5167,0.0,17.9796
40635.63,3.7834,-0.6538,1729735721.0,1,4,24880.0,0.0,4.5186,4.5186,0.0,17.9865
40645.63,3.7833,-0.6538,1729735731.0,1,4,24890.0,0.0,4.5204,4.5204,0.0,17.9934
40655.63,3.7832,-0.6538,1729735741.0,1,4,24900.0,0.0,4.5222,4.5222,0.0,18.0003
40665.63,3.7832,-0.6538,1729735751.0,1,4,24910.0,0.0,4.524,4.524,0.0,18.0071
40675.63,3.7831,-0.6538,1729735761.0,1,4,24920.0,0.0,4.5258,4.5258,0.0,18.014
40685.63,3.7831,-0.6537,1729735771.0,1,4,24930.0,0.0,4.5276,4.5276,0.0,18.0209
40695.63,3.783,-0.6538,1729735781.0,1,4,24940.0,0.0,4.5295,4.5295,0.0,18.0277
40705.63,3.7829,-0.6538,1729735791.0,1,4,24950.0,0.0,4.5313,4.5313,0.0,18.0346
40715.63,3.7829,-0.6538,1729735801.0,1,4,24960.0,0.0,4.5331,4.5331,0.0,18.0415
40725.63,3.7828,-0.6537,1729735811.0,1,4,24970.0,0.0,4.5349,4.5349,0.0,18.0483
40735.63,3.7827,-0.6538,1729735821.0,1,4,24980.0,0.0,4.5367,4.5367,0.0,18.0552
40745.63,3.7827,-0.6538,1729735831.0,1,4,24990.0,0.0,4.5385,4.5385,0.0,18.0621
40755.63,3.7826,-0.6538,1729735841.0,1,4,25000.0,0.0,4.5404,4.5404,0.0,18.069
40765.63,3.7826,-0.6538,1729735851.0,1,4,25010.0,0.0,4.5422,4.5422,0.0,18.0758
40775.63,3.7825,-0.6538,1729735861.0,1,4,25020.0,0.0,4.544,4.544,0.0,18.0827
40785.63,3.7825,-0.6538,1729735871.0,1,4,25030.0,0.0,4.5458,4.5458,0.0,18.0896
40795.63,3.7824,-0.6538,1729735881.0,1,4,25040.0,0.0,4.5476,4.5476,0.0,18.0964
40805.63,3.7823,-0.6538,1729735891.0,1,4,25050.0,0.0,4.5494,4.5494,0.0,18.1033
40815.63,3.7823,-0.6537,1729735901.0,1,4,25060.0,0.0,4.5513,4.5513,0.0,18.1102
40825.63,3.7822,-0.6538,1729735911.0,1,4,25070.0,0.0,4.5531,4.5531,0.0,18.117
40835.63,3.7821,-0.6538,1729735921.0,1,4,25080.0,0.0,4.5549,4.5549,0.0,18.1239
40845.63,3.782,-0.6538,1729735931.0,1,4,25090.0,0.0,4.5567,4.5567,0.0,18.1308
40855.63,3.782,-0.6537,1729735941.0,1,4,25100.0,0.0,4.5585,4.5585,0.0,18.1376
40865.63,3.7819,-0.6537,1729735951.0,1,4,25110.0,0.0,4.5603,4.5603,0.0,18.1445
40875.63,3.7819,-0.6538,1729735961.0,1,4,25120.0,0.0,4.5621,4.5621,0.0,18.1514
40885.63,3.7818,-0.6537,1729735971.0,1,4,25130.0,0.0,4.564,4.564,0.0,18.1582
40895.63,3.7818,-0.6537,1729735981.0,1,4,25140.0,0.0,4.5658,4.5658,0.0,18.1651
40905.63,3.7816,-0.6538,1729735991.0,1,4,25150.0,0.0,4.5676,4.5676,0.0,18.172
40915.63,3.7816,-0.6537,1729736001.0,1,4,25160.0,0.0,4.5694,4.5694,0.0,18.1788
40925.63,3.7816,-0.6538,1729736011.0,1,4,25170.0,0.0,4.5712,4.5712,0.0,18.1857
40935.63,3.7815,-0.6538,1729736021.0,1,4,25180.0,0.0,4.573,4.573,0.0,18.1926
40945.63,3.7814,-0.6538,1729736031.0,1,4,25190.0,0.0,4.5749,4.5749,0.0,18.1994
40955.63,3.7814,-0.6538,1729736041.0,1,4,25200.0,0.0,4.5767,4.5767,0.0,18.2063
40965.63,3.7813,-0.6538,1729736051.0,1,4,25210.0,0.0,4.5785,4.5785,0.0,18.2132
40975.63,3.7812,-0.6538,1729736061.0,1,4,25220.0,0.0,4.5803,4.5803,0.0,18.22
40985.63,3.7812,-0.6538,1729736071.0,1,4,25230.0,0.0,4.5821,4.5821,0.0,18.2269
40995.63,3.7811,-0.6538,1729736081.0,1,4,25240.0,0.0,4.5839,4.5839,0.0,18.2338
41005.63,3.7811,-0.6537,1729736091.0,1,4,25250.0,0.0,4.5858,4.5858,0.0,18.2406
41015.63,3.781,-0.6538,1729736101.0,1,4,25260.0,0.0,4.5876,4.5876,0.0,18.2475
41025.63,3.7809,-0.6538,1729736111.0,1,4,25270.0,0.0,4.5894,4.5894,0.0,18.2544
41035.63,3.7809,-0.6538,1729736121.0,1,4,25280.0,0.0,4.5912,4.5912,0.0,18.2612
41045.63,3.7808,-0.6538,1729736131.0,1,4,25290.0,0.0,4.593,4.593,0.0,18.2681
41055.63,3.7808,-0.6538,1729736141.0,1,4,25300.0,0.0,4.5948,4.5948,0.0,18.275
41065.63,3.7807,-0.6537,1729736151.0,1,4,25310.0,0.0,4.5967,4.5967,0.0,18.2818
41075.63,3.7806,-0.6538,1729736161.0,1,4,25320.0,0.0,4.5985,4.5985,0.0,18.2887
41085.63,3.7806,-0.6538,1729736171.0,1,4,25330.0,0.0,4.6003,4.6003,0.0,18.2956
41095.63,3.7805,-0.6538,1729736181.0,1,4,25340.0,0.0,4.6021,4.6021,0.0,18.3024
41105.63,3.7804,-0.6538,1729736191.0,1,4,25350.0,0.0,4.6039,4.6039,0.0,18.3093
41115.63,3.7804,-0.6538,1729736201.0,1,4,25360.0,0.0,4.6057,4.6057,0.0,18.3162
41125.63,3.7803,-0.6538,1729736211.0,1,4,25370.0,0.0,4.6075,4.6075,0.0,18.323
41135.63,3.7802,-0.6538,1729736221.0,1,4,25380.0,0.0,4.6094,4.6094,0.0,18.3299
41145.63,3.7802,-0.6537,1729736231.0,1,4,25390.0,0.0,4.6112,4.6112,0.0,18.3368
41155.63,3.7801,-0.6538,1729736241.0,1,4,25400.0,0.0,4.613,4.613,0.0,18.3436
41165.63,3.7801,-0.6538,1729736251.0,1,4,25410.0,0.0,4.6148,4.6148,0.0,18.3505
41175.63,3.78,-0.6538,1729736261.0,1,4,25420.0,0.0,4.6166,4.6166,0.0,18.3574
41185.63,3.7799,-0.6538,1729736271.0,1,4,25430.0,0.0,4.6184,4.6184,0.0,18.3642
41195.63,3.7799,-0.6538,1729736281.0,1,4,25440.0,0.0,4.6203,4.6203,0.0,18.3711
41205.63,3.7798,-0.6538,1729736291.0,1,4,25450.0,0.0,4.6221,4.6221,0.0,18.378
41215.63,3.7797,-0.6537,1729736301.0,1,4,25460.0,0.0,4.6239,4.6239,0.0,18.3848
41225.63,3.7797,-0.6538,1729736311.0,1,4,25470.0,0.0,4.6257,4.6257,0.0,18.3917
41235.63,3.7796,-0.6538,1729736321.0,1,4,25480.0,0.0,4.6275,4.6275,0.0,18.3985
41245.63,3.7796,-0.6538,1729736331.0,1,4,25490.0,0.0,4.6293,4.6293,0.0,18.4054
41255.63,3.7795,-0.6539,1729736341.0,1,4,25500.0,0.0,4.6312,4.6312,0.0,18.4123
41265.63,3.7795,-0.6538,1729736351.0,1,4,25510.0,0.0,4.633,4.633,0.0,18.4191
41275.63,3.7794,-0.6538,1729736361.0,1,4,25520.0,0.0,4.6348,4.6348,0.0,18.426
41285.63,3.7793,-0.6537,1729736371.0,1,4,25530.0,0.0,4.6366,4.6366,0.0,18.4329
41295.63,3.7793,-0.6538,1729736381.0,1,4,25540.0,0.0,4.6384,4.6384,0.0,18.4397
41305.63,3.7792,-0.6539,1729736391.0,1,4,25550.0,0.0,4.6402,4.6402,0.0,18.4466
41315.63,3.7791,-0.6538,1729736401.0,1,4,25560.0,0.0,4.6421,4.6421,0.0,18.4535
41325.63,3.7791,-0.6538,1729736411.0,1,4,25570.0,0.0,4.6439,4.6439,0.0,18.4603
41335.63,3.779,-0.6538,1729736421.0,1,4,25580.0,0.0,4.6457,4.6457,0.0,18.4672
41345.63,3.7789,-0.6537,1729736431.0,1,4,25590.0,0.0,4.6475,4.6475,0.0,18.474
41355.63,3.7789,-0.6538,1729736441.0,1,4,25600.0,0.0,4.6493,4.6493,0.0,18.4809
41365.63,3.7788,-0.6538,1729736451.0,1,4,25610.0,0.0,4.6511,4.6511,0.0,18.4878
41375.63,3.7788,-0.6538,1729736461.0,1,4,25620.0,0.0,4.6529,4.6529,0.0,18.4946
41385.63,3.7787,-0.6538,1729736471.0,1,4,25630.0,0.0,4.6548,4.6548,0.0,18.5015
41395.63,3.7787,-0.6538,1729736481.0,1,4,25640.0,0.0,4.6566,4.6566,0.0,18.5084
41405.63,3.7786,-0.6538,1729736491.0,1,4,25650.0,0.0,4.6584,4.6584,0.0,18.5152
41415.63,3.7786,-0.6537,1729736501.0,1,4,25660.0,0.0,4.6602,4.6602,0.0,18.5221
41425.63,3.7785,-0.6538,1729736511.0,1,4,25670.0,0.0,4.662,4.662,0.0,18.5289
41435.63,3.7784,-0.6538,1729736521.0,1,4,25680.0,0.0,4.6638,4.6638,0.0,18.5358
41445.63,3.7784,-0.6538,1729736531.0,1,4,25690.0,0.0,4.6657,4.6657,0.0,18.5427
41455.63,3.7783,-0.6538,1729736541.0,1,4,25700.0,0.0,4.6675,4.6675,0.0,18.5495
41465.63,3.7783,-0.6537,1729736551.0,1,4,25710.0,0.0,4.6693,4.6693,0.0,18.5564
41475.63,3.7782,-0.6538,1729736561.0,1,4,25720.0,0.0,4.6711,4.6711,0.0,18.5632
41485.63,3.7782,-0.6538,1729736571.0,1,4,25730.0,0.0,4.6729,4.6729,0.0,18.5701
41495.63,3.7781,-0.6538,1729736581.0,1,4,25740.0,0.0,4.6747,4.6747,0.0,18.577
41505.63,3.778,-0.6538,1729736591.0,1,4,25750.0,0.0,4.6766,4.6766,0.0,18.5838
41515.63,3.778,-0.6537,1729736601.0,1,4,25760.0,0.0,4.6784,4.6784,0.0,18.5907
41525.63,3.7779,-0.6538,1729736611.0,1,4,25770.0,0.0,4.6802,4.6802,0.0,18.5976
41535.63,3.7778,-0.6538,1729736621.0,1,4,25780.0,0.0,4.682,4.682,0.0,18.6044
41545.63,3.7778,-0.6538,1729736631.0,1,4,25790.0,0.0,4.6838,4.6838,0.0,18.6113
41555.63,3.7777,-0.6538,1729736641.0,1,4,25800.0,0.0,4.6856,4.6856,0.0,18.6181
41565.63,3.7777,-0.6538,1729736651.0,1,4,25810.0,0.0,4.6875,4.6875,0.0,18.625
41575.63,3.7776,-0.6538,1729736661.0,1,4,25820.0,0.0,4.6893,4.6893,0.0,18.6319
41585.63,3.7776,-0.6538,1729736671.0,1,4,25830.0,0.0,4.6911,4.6911,0.0,18.6387
41595.63,3.7775,-0.6538,1729736681.0,1,4,25840.0,0.0,4.6929,4.6929,0.0,18.6456
41605.63,3.7774,-0.6538,1729736691.0,1,4,25850.0,0.0,4.6947,4.6947,0.0,18.6524
41615.63,3.7774,-0.6537,1729736701.0,1,4,25860.0,0.0,4.6965,4.6965,0.0,18.6593
41625.63,3.7773,-0.6537,1729736711.0,1,4,25870.0,0.0,4.6983,4.6983,0.0,18.6662
41635.63,3.7773,-0.6538,1729736721.0,1,4,25880.0,0.0,4.7002,4.7002,0.0,18.673
41645.63,3.7772,-0.6537,1729736731.0,1,4,25890.0,0.0,4.702,4.702,0.0,18.6799
41655.63,3.7772,-0.6538,1729736741.0,1,4,25900.0,0.0,4.7038,4.7038,0.0,18.6867
41665.63,3.7771,-0.6538,1729736751.0,1,4,25910.0,0.0,4.7056,4.7056,0.0,18.6936
41675.63,3.777,-0.6538,1729736761.0,1,4,25920.0,0.0,4.7074,4.7074,0.0,18.7005
41685.63,3.777,-0.6538,1729736771.0,1,4,25930.0,0.0,4.7092,4.7092,0.0,18.7073
41695.63,3.7769,-0.6538,1729736781.0,1,4,25940.0,0.0,4.7111,4.7111,0.0,18.7142
41705.63,3.7768,-0.6538,1729736791.0,1,4,25950.0,0.0,4.7129,4.7129,0.0,18.721
41715.63,3.7768,-0.6538,1729736801.0,1,4,25960.0,0.0,4.7147,4.7147,0.0,18.7279
41725.63,3.7767,-0.6537,1729736811.0,1,4,25970.0,0.0,4.7165,4.7165,0.0,18.7348
41735.63,3.7766,-0.6538,1729736821.0,1,4,25980.0,0.0,4.7183,4.7183,0.0,18.7416
41745.63,3.7766,-0.6538,1729736831.0,1,4,25990.0,0.0,4.7201,4.7201,0.0,18.7485
41755.63,3.7765,-0.6538,1729736841.0,1,4,26000.0,0.0,4.722,4.722,0.0,18.7553
41765.63,3.7765,-0.6537,1729736851.0,1,4,26010.0,0.0,4.7238,4.7238,0.0,18.7622
41775.63,3.7764,-0.6538,1729736861.0,1,4,26020.0,0.0,4.7256,4.7256,0.0,18.769
41785.63,3.7764,-0.6538,1729736871.0,1,4,26030.0,0.0,4.7274,4.7274,0.0,18.7759
41795.63,3.7763,-0.6537,1729736881.0,1,4,26040.0,0.0,4.7292,4.7292,0.0,18.7828
41805.63,3.7763,-0.6538,1729736891.0,1,4,26050.0,0.0,4.731,4.731,0.0,18.7896
41815.63,3.7762,-0.6538,1729736901.0,1,4,26060.0,0.0,4.7329,4.7329,0.0,18.7965
41825.63,3.7762,-0.6537,1729736911.0,1,4,26070.0,0.0,4.7347,4.7347,0.0,18.8033
41835.63,3.7761,-0.6538,1729736921.0,1,4,26080.0,0.0,4.7365,4.7365,0.0,18.8102
41845.63,3.776,-0.6538,1729736931.0,1,4,26090.0,0.0,4.7383,4.7383,0.0,18.817
41855.63,3.776,-0.6538,1729736941.0,1,4,26100.0,0.0,4.7401,4.7401,0.0,18.8239
41865.63,3.7759,-0.6538,1729736951.0,1,4,26110.0,0.0,4.7419,4.7419,0.0,18.8308
41875.63,3.7758,-0.6539,1729736961.0,1,4,26120.0,0.0,4.7438,4.7438,0.0,18.8376
41885.63,3.7758,-0.6538,1729736971.0,1,4,26130.0,0.0,4.7456,4.7456,0.0,18.8445
41895.63,3.7758,-0.6538,1729736981.0,1,4,26140.0,0.0,4.7474,4.7474,0.0,18.8513
41905.63,3.7757,-0.6538,1729736991.0,1,4,26150.0,0.0,4.7492,4.7492,0.0,18.8582
41915.63,3.7756,-0.6538,1729737001.0,1,4,26160.0,0.0,4.751,4.751,0.0,18.865
41925.63,3.7756,-0.6537,1729737011.0,1,4,26170.0,0.0,4.7528,4.7528,0.0,18.8719
41935.63,3.7755,-0.6538,1729737021.0,1,4,26180.0,0.0,4.7546,4.7546,0.0,18.8788
41945.63,3.7754,-0.6537,1729737031.0,1,4,26190.0,0.0,4.7565,4.7565,0.0,18.8856
41955.63,3.7754,-0.6538,1729737041.0,1,4,26200.0,0.0,4.7583,4.7583,0.0,18.8925
41965.63,3.7754,-0.6537,1729737051.0,1,4,26210.0,0.0,4.7601,4.7601,0.0,18.8993
41975.63,3.7753,-0.6538,1729737061.0,1,4,26220.0,0.0,4.7619,4.7619,0.0,18.9062
41985.63,3.7752,-0.6537,1729737071.0,1,4,26230.0,0.0,4.7637,4.7637,0.0,18.913
41995.63,3.7752,-0.6538,1729737081.0,1,4,26240.0,0.0,4.7655,4.7655,0.0,18.9199
42005.63,3.7751,-0.6538,1729737091.0,1,4,26250.0,0.0,4.7674,4.7674,0.0,18.9268
42015.63,3.7751,-0.6538,1729737101.0,1,4,26260.0,0.0,4.7692,4.7692,0.0,18.9336
42025.63,3.775,-0.6538,1729737111.0,1,4,26270.0,0.0,4.771,4.771,0.0,18.9405
42035.63,3.775,-0.6538,1729737121.0,1,4,26280.0,0.0,4.7728,4.7728,0.0,18.9473
42045.63,3.7749,-0.6538,1729737131.0,1,4,26290.0,0.0,4.7746,4.7746,0.0,18.9542
42055.63,3.7749,-0.6538,1729737141.0,1,4,26300.0,0.0,4.7764,4.7764,0.0,18.961
42065.63,3.7748,-0.6538,1729737151.0,1,4,26310.0,0.0,4.7783,4.7783,0.0,18.9679
42075.63,3.7748,-0.6537,1729737161.0,1,4,26320.0,0.0,4.7801,4.7801,0.0,18.9747
42085.63,3.7747,-0.6538,1729737171.0,1,4,26330.0,0.0,4.7819,4.7819,0.0,18.9816
42095.63,3.7746,-0.6538,1729737181.0,1,4,26340.0,0.0,4.7837,4.7837,0.0,18.9885
42105.63,3.7746,-0.6538,1729737191.0,1,4,26350.0,0.0,4.7855,4.7855,0.0,18.9953
42115.63,3.7745,-0.6539,1729737201.0,1,4,26360.0,0.0,4.7873,4.7873,0.0,19.0022
42125.63,3.7745,-0.6538,1729737211.0,1,4,26370.0,0.0,4.7892,4.7892,0.0,19.009
42135.63,3.7744,-0.6538,1729737221.0,1,4,26380.0,0.0,4.791,4.791,0.0,19.0159
42145.63,3.7744,-0.6538,1729737231.0,1,4,26390.0,0.0,4.7928,4.7928,0.0,19.0227
42155.63,3.7743,-0.6538,1729737241.0,1,4,26400.0,0.0,4.7946,4.7946,0.0,19.0296
42165.63,3.7743,-0.6538,1729737251.0,1,4,26410.0,0.0,4.7964,4.7964,0.0,19.0364
42175.63,3.7742,-0.6538,1729737261.0,1,4,26420.0,0.0,4.7982,4.7982,0.0,19.0433
42185.63,3.7741,-0.6538,1729737271.0,1,4,26430.0,0.0,4.8,4.8,0.0,19.0501
42195.63,3.7741,-0.6537,1729737281.0,1,4,26440.0,0.0,4.8019,4.8019,0.0,19.057
42205.63,3.774,-0.6538,1729737291.0,1,4,26450.0,0.0,4.8037,4.8037,0.0,19.0638
42215.63,3.774,-0.6538,1729737301.0,1,4,26460.0,0.0,4.8055,4.8055,0.0,19.0707
42225.63,3.7739,-0.6538,1729737311.0,1,4,26470.0,0.0,4.8073,4.8073,0.0,19.0776
42235.63,3.7739,-0.6538,1729737321.0,1,4,26480.0,0.0,4.8091,4.8091,0.0,19.0844
42245.63,3.7738,-0.6538,1729737331.0,1,4,26490.0,0.0,4.8109,4.8109,0.0,19.0913
42255.63,3.7737,-0.6538,1729737341.0,1,4,26500.0,0.0,4.8128,4.8128,0.0,19.0981
42265.63,3.7737,-0.6538,1729737351.0,1,4,26510.0,0.0,4.8146,4.8146,0.0,19.105
42275.63,3.7737,-0.6538,1729737361.0,1,4,26520.0,0.0,4.8164,4.8164,0.0,19.1118
42285.63,3.7736,-0.6538,1729737371.0,1,4,26530.0,0.0,4.8182,4.8182,0.0,19.1187
42295.63,3.7736,-0.6538,1729737381.0,1,4,26540.0,0.0,4.82,4.82,0.0,19.1255
42305.63,3.7735,-0.6538,1729737391.0,1,4,26550.0,0.0,4.8218,4.8218,0.0,19.1324
42315.63,3.7734,-0.6538,1729737401.0,1,4,26560.0,0.0,4.8237,4.8237,0.0,19.1392
42325.63,3.7734,-0.6538,1729737411.0,1,4,26570.0,0.0,4.8255,4.8255,0.0,19.1461
42335.63,3.7733,-0.6538,1729737421.0,1,4,26580.0,0.0,4.8273,4.8273,0.0,19.1529
42345.63,3.7733,-0.6539,1729737431.0,1,4,26590.0,0.0,4.8291,4.8291,0.0,19.1598
42355.63,3.7732,-0.6537,1729737441.0,1,4,26600.0,0.0,4.8309,4.8309,0.0,19.1666
42365.63,3.7732,-0.6538,1729737451.0,1,4,26610.0,0.0,4.8327,4.8327,0.0,19.1735
42375.63,3.7731,-0.6538,1729737461.0,1,4,26620.0,0.0,4.8346,4.8346,0.0,19.1803
42385.63,3.7731,-0.6538,1729737471.0,1,4,26630.0,0.0,4.8364,4.8364,0.0,19.1872
42395.63,3.773,-0.6538,1729737481.0,1,4,26640.0,0.0,4.8382,4.8382,0.0,19.1941
42405.63,3.773,-0.6538,1729737491.0,1,4,26650.0,0.0,4.84,4.84,0.0,19.2009
42415.63,3.7729,-0.6538,1729737501.0,1,4,26660.0,0.0,4.8418,4.8418,0.0,19.2078
42425.63,3.7729,-0.6538,1729737511.0,1,4,26670.0,0.0,4.8436,4.8436,0.0,19.2146
42435.63,3.7728,-0.6538,1729737521.0,1,4,26680.0,0.0,4.8454,4.8454,0.0,19.2215
42445.63,3.7728,-0.6538,1729737531.0,1,4,26690.0,0.0,4.8473,4.8473,0.0,19.2283
42455.63,3.7727,-0.6537,1729737541.0,1,4,26700.0,0.0,4.8491,4.8491,0.0,19.2352
42465.63,3.7726,-0.6538,1729737551.0,1,4,26710.0,0.0,4.8509,4.8509,0.0,19.242
42475.63,3.7726,-0.6537,1729737561.0,1,4,26720.0,0.0,4.8527,4.8527,0.0,19.2489
42485.63,3.7726,-0.6538,1729737571.0,1,4,26730.0,0.0,4.8545,4.8545,0.0,19.2557
42495.63,3.7725,-0.6538,1729737581.0,1,4,26740.0,0.0,4.8563,4.8563,0.0,19.2626
42505.63,3.7725,-0.6538,1729737591.0,1,4,26750.0,0.0,4.8582,4.8582,0.0,19.2694
42515.63,3.7724,-0.6538,1729737601.0,1,4,26760.0,0.0,4.86,4.86,0.0,19.2763
42525.63,3.7723,-0.6538,1729737611.0,1,4,26770.0,0.0,4.8618,4.8618,0.0,19.2831
42535.63,3.7723,-0.6537,1729737621.0,1,4,26780.0,0.0,4.8636,4.8636,0.0,19.29
42545.63,3.7723,-0.6537,1729737631.0,1,4,26790.0,0.0,4.8654,4.8654,0.0,19.2968
42555.63,3.7722,-0.6537,1729737641.0,1,4,26800.0,0.0,4.8672,4.8672,0.0,19.3037
42565.63,3.7721,-0.6537,1729737651.0,1,4,26810.0,0.0,4.8691,4.8691,0.0,19.3105
42575.63,3.7721,-0.6537,1729737661.0,1,4,26820.0,0.0,4.8709,4.8709,0.0,19.3174
42585.63,3.7721,-0.6537,1729737671.0,1,4,26830.0,0.0,4.8727,4.8727,0.0,19.3242
42595.63,3.772,-0.6539,1729737681.0,1,4,26840.0,0.0,4.8745,4.8745,0.0,19.3311
42605.63,3.772,-0.6538,1729737691.0,1,4,26850.0,0.0,4.8763,4.8763,0.0,19.3379
42615.63,3.7719,-0.6538,1729737701.0,1,4,26860.0,0.0,4.8781,4.8781,0.0,19.3448
42625.63,3.7719,-0.6538,1729737711.0,1,4,26870.0,0.0,4.88,4.88,0.0,19.3516
42635.63,3.7718,-0.6538,1729737721.0,1,4,26880.0,0.0,4.8818,4.8818,0.0,19.3585
42645.63,3.7717,-0.6538,1729737731.0,1,4,26890.0,0.0,4.8836,4.8836,0.0,19.3653
42655.63,3.7717,-0.6537,1729737741.0,1,4,26900.0,0.0,4.8854,4.8854,0.0,19.3722
42665.63,3.7717,-0.6538,1729737751.0,1,4,26910.0,0.0,4.8872,4.8872,0.0,19.379
42675.63,3.7716,-0.6539,1729737761.0,1,4,26920.0,0.0,4.889,4.889,0.0,19.3859
42685.63,3.7716,-0.6537,1729737771.0,1,4,26930.0,0.0,4.8908,4.8908,0.0,19.3927
42695.63,3.7715,-0.6537,1729737781.0,1,4,26940.0,0.0,4.8927,4.8927,0.0,19.3996
42705.63,3.7715,-0.6538,1729737791.0,1,4,26950.0,0.0,4.8945,4.8945,0.0,19.4064
42715.63,3.7714,-0.6537,1729737801.0,1,4,26960.0,0.0,4.8963,4.8963,0.0,19.4133
42725.63,3.7714,-0.6538,1729737811.0,1,4,26970.0,0.0,4.8981,4.8981,0.0,19.4201
