test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,record_index,step_time_second,power_watt,dc_internal_resistance_ohm,ac_internal_resistance_ohm,temperature_t1_celsius
19342.7722,2.947417,-2.000237,1696973496.4329998,1,5,19346,10150.0,-5.895532537829,,,26.14104
19343.7726,2.947285,-2.000262,1696973497.434,1,5,19347,10151.0004,-5.89534218867,,,26.25617
19344.7725,2.947193,-2.000257,1696973498.434,1,5,19348,10152.0003,-5.895143428601,,,26.22197
19345.7725,2.947162,-2.000219,1696973499.434,1,5,19349,10153.0003,-5.894969428478,,,26.06155
19346.7725,2.946999,-2.000269,1696973500.434,1,5,19350,10154.0003,-5.894790742731,,,26.26297
19347.7724,2.946954,-2.000252,1696973501.434,1,5,19351,10155.0002,-5.894650632408,,,26.15985
19348.7724,2.946805,-2.000226,1696973502.434,1,5,19352,10156.0002,-5.89427597793,,,26.17493
19349.7723,2.946745,-2.000295,1696973503.4329998,1,5,19353,10157.0001,-5.894359289775,,,26.25673
19350.7723,2.946601,-2.000254,1696973504.4329998,1,5,19354,10158.0001,-5.893950436654,,,26.23762
19351.7728,2.946528,-2.000268,1696973505.434,1,5,19355,10159.0006,-5.893845669504,,,26.08466
19352.7727,2.946423,-2.000225,1696973506.434,1,5,19356,10160.0005,-5.893508945175,,,26.2886
19353.7726,2.946335,-2.000271,1696973507.434,1,5,19357,10161.0004,-5.893468456785,,,26.08606
19354.7725,2.946234,-2.000254,1696973508.434,1,5,19358,10162.0003,-5.893216343436,,,26.09688
19355.7724,2.946075,-2.000244,1696973509.434,1,5,19359,10163.0002,-5.8928688423,,,26.25899
19356.7724,2.946027,-2.00026,1696973510.434,1,5,19360,10164.0002,-5.89281996702,,,26.11198
19357.7723,2.945965,-2.000267,1696973511.4329998,1,5,19361,10165.0001,-5.892716572655,,,26.09061
19358.7728,2.945885,-2.00025,1696973512.434,1,5,19362,10166.0006,-5.89250647125,,,26.261
19359.7727,2.945747,-2.000256,1696973513.434,1,5,19363,10167.0005,-5.892248111232,,,26.1858
19360.7726,2.945659,-2.000233,1696973514.434,1,5,19364,10168.0004,-5.892004338547,,,26.03736
19361.7726,2.945593,-2.000226,1696973515.434,1,5,19365,10169.0004,-5.891851704018,,,26.25215
19362.7725,2.945462,-2.000255,1696973516.434,1,5,19366,10170.0003,-5.89167509281,,,26.23677
19363.7724,2.945338,-2.000188,1696973517.434,1,5,19367,10171.0002,-5.891229723544,,,26.17267
19364.7723,2.945248,-2.000242,1696973518.4329998,1,5,19368,10172.0001,-5.891208750016,,,26.22938
19365.7722,2.945186,-2.000263,1696973519.4329998,1,5,19369,10173.0,-5.891146583918,,,26.23621
19366.7728,2.945083,-2.000248,1696973520.434,1,5,19370,10174.0006,-5.890896380584,,,26.1812
19367.7727,2.944912,-2.000217,1696973521.434,1,5,19371,10175.0005,-5.890463045904,,,26.23791
19368.7725,2.944891,-2.000233,1696973522.434,1,5,19372,10176.0003,-5.890468159603,,,26.1177
19369.7725,2.944843,-2.000229,1696973523.434,1,5,19373,10177.0003,-5.890360369047,,,26.09005
19370.7724,2.944691,-2.000246,1696973524.434,1,5,19374,10178.0002,-5.890106393986,,,26.20773
19371.7724,2.944577,-2.00023,1696973525.434,1,5,19375,10179.0002,-5.88983125271,,,26.13135
19372.7723,2.944537,-2.000258,1696973526.4329998,1,5,19376,10180.0001,-5.889833690546,,,26.10204
19373.7723,2.944385,-2.000256,1696973527.4329998,1,5,19377,10181.0001,-5.88952376256,,,26.2664
19374.7723,2.944301,-2.00023,1696973528.4329998,1,5,19378,10182.0001,-5.88927918923,,,26.16812
19375.7722,2.944167,-2.000252,1696973529.4329998,1,5,19379,10183.0,-5.889075930084,,,26.10172
19376.7726,2.94413,-2.000251,1696973530.434,1,5,19380,10184.0004,-5.88899897663,,,26.31539
19377.7726,2.944044,-2.000222,1696973531.434,1,5,19381,10185.0004,-5.888741577768,,,26.1872
19378.7725,2.94388,-2.000247,1696973532.434,1,5,19382,10186.0003,-5.88848713836,,,26.21429
19379.7724,2.943781,-2.000253,1696973533.434,1,5,19383,10187.0002,-5.888306776593,,,26.25162
19380.7722,2.943711,-2.000256,1696973534.4329998,1,5,19384,10188.0,-5.888175590016,,,26.13593
19381.7722,2.943618,-2.000242,1696973535.4329998,1,5,19385,10189.0,-5.887948355556,,,26.19464
19382.7727,2.943517,-2.000187,1696973536.434,1,5,19386,10190.0005,-5.887584437679,,,26.25842
19383.7726,2.943421,-2.00025,1696973537.434,1,5,19387,10191.0004,-5.88757785525,,,26.08606
19384.7726,2.943305,-2.000216,1696973538.434,1,5,19388,10192.0004,-5.88724575388,,,26.19919
19385.7724,2.943183,-2.000242,1696973539.434,1,5,19389,10193.0002,-5.887078250286,,,26.21742
19386.7725,2.943114,-2.000271,1696973540.434,1,5,19390,10194.0003,-5.887025583894,,,26.12083
19387.7723,2.942997,-2.000229,1696973541.4329998,1,5,19391,10195.0001,-5.886667946313,,,26.27182
19388.7724,2.942937,-2.000247,1696973542.434,1,5,19392,10196.0002,-5.886600905439,,,26.11082
19389.7724,2.9428,-2.00026,1696973543.434,1,5,19393,10197.0002,-5.886365128,,,26.16668
19390.7723,2.942709,-2.00021,1696973544.4329998,1,5,19394,10198.0001,-5.88603596889,,,26.27721
19391.7725,2.94264,-2.000227,1696973545.434,1,5,19395,10199.0003,-5.88594797928,,,26.09404
19392.7722,2.942574,-2.000281,1696973546.4329998,1,5,19396,10200.0,-5.885974863294,,,26.22909
19393.7727,2.942436,-2.000217,1696973547.434,1,5,19397,10201.0005,-5.885510508612,,,26.10313
19394.7725,2.942349,-2.000251,1696973548.434,1,5,19398,10202.0003,-5.885436529599,,,26.10744
19395.7725,2.942235,-2.000313,1696973549.434,1,5,19399,10203.0003,-5.885390919555,,,26.28522
19396.7724,2.94213,-2.000242,1696973550.434,1,5,19400,10204.0002,-5.88497199546,,,26.10002
19397.7724,2.942068,-2.000223,1696973551.434,1,5,19401,10205.0002,-5.884792081164,,,26.18439
19398.7723,2.941971,-2.00025,1696973552.4329998,1,5,19402,10206.0001,-5.88467749275,,,26.11512
19399.7723,2.941881,-2.000239,1696973553.4329998,1,5,19403,10207.0001,-5.884465109559,,,26.11738
19400.7722,2.94179,-2.000252,1696973554.4329998,1,5,19404,10208.0,-5.88432133108,,,26.27665
19401.7727,2.941666,-2.000223,1696973555.434,1,5,19405,10209.0005,-5.883987991518,,,26.0929
19402.7726,2.941597,-2.000265,1696973556.434,1,5,19406,10210.0004,-5.883973523205,,,26.17952
19403.7724,2.941452,-2.000274,1696973557.434,1,5,19407,10211.0002,-5.883709957848,,,26.14277
19404.7723,2.941369,-2.000257,1696973558.4329998,1,5,19408,10212.0001,-5.883493931833,,,26.10828
19405.7723,2.941267,-2.000198,1696973559.4329998,1,5,19409,10213.0001,-5.883116370866,,,26.20432
19406.7723,2.941165,-2.000261,1696973560.4329998,1,5,19410,10214.0001,-5.883097644065,,,26.05842
19407.7722,2.94111,-2.00025,1696973561.4329998,1,5,19411,10215.0,-5.8829552775,,,26.19432
19408.7728,2.94097,-2.000286,1696973562.434,1,5,19412,10216.0006,-5.88278111742,,,26.06897
19409.7727,2.940861,-2.000241,1696973563.434,1,5,19413,10217.0005,-5.882430747501,,,26.13335
19410.7725,2.940749,-2.000257,1696973564.434,1,5,19414,10218.0003,-5.882253772493,,,26.19578
19411.7725,2.940717,-2.000275,1696973565.434,1,5,19415,10219.0003,-5.882242697175,,,26.08606
19412.7724,2.940622,-2.0002,1696973566.434,1,5,19416,10220.0002,-5.8818321244,,,26.18494
19413.7724,2.940476,-2.000218,1696973567.434,1,5,19417,10221.0002,-5.881593023768,,,26.10688
19414.7724,2.940388,-2.000293,1696973568.434,1,5,19418,10222.0002,-5.881637533684,,,26.11057
19415.7723,2.940331,-2.000256,1696973569.4329998,1,5,19419,10223.0001,-5.881414724736,,,26.25702
19416.7724,2.940218,-2.000181,1696973570.434,1,5,19420,10224.0002,-5.880968179458,,,26.09005
19417.7722,2.940123,-2.000266,1696973571.4329998,1,5,19421,10225.0,-5.881028072718,,,26.15903
19418.7722,2.939998,-2.000251,1696973572.4329998,1,5,19422,10226.0,-5.880733939498,,,26.16982
19419.7728,2.939944,-2.000241,1696973573.434,1,5,19423,10227.0006,-5.880596526504,,,26.09034
19420.7726,2.939791,-2.000249,1696973574.434,1,5,19424,10228.0004,-5.880314007959,,,26.21683
19421.7728,2.939706,-2.000218,1696973575.434,1,5,19425,10229.0006,-5.880052855908,,,26.1043
19422.7727,2.939614,-2.000257,1696973576.434,1,5,19426,10230.0005,-5.879983480798,,,26.14165
19423.7726,2.939587,-2.000254,1696973577.434,1,5,19427,10231.0004,-5.879920655098,,,26.18093
19424.7725,2.939424,-2.000261,1696973578.434,1,5,19428,10232.0003,-5.879615189664,,,26.14732
19425.7725,2.939354,-2.000252,1696973579.434,1,5,19429,10233.0003,-5.879448717208,,,26.18122
19426.7727,2.939179,-2.000239,1696973580.434,1,5,19430,10234.0005,-5.879060463781,,,26.09632
19427.7726,2.939108,-2.000265,1696973581.434,1,5,19431,10235.0004,-5.87899486362,,,26.11629
19428.7725,2.938986,-2.000278,1696973582.434,1,5,19432,10236.0003,-5.878789038108,,,26.23565
19429.7724,2.938949,-2.000265,1696973583.434,1,5,19433,10237.0002,-5.878676821485,,,26.05073
19430.7724,2.938889,-2.000233,1696973584.434,1,5,19434,10238.0002,-5.878462761137,,,26.14818
19431.7724,2.938762,-2.000217,1696973585.434,1,5,19435,10239.0002,-5.878161711354,,,26.09517
19432.7725,2.938623,-2.000229,1696973586.434,1,5,19436,10240.0003,-5.877918944667,,,26.0758
19433.7723,2.938553,-2.000234,1696973587.4329998,1,5,19437,10241.0001,-5.877793621402,,,26.29459
19434.7722,2.938465,-2.000258,1696973588.4329998,1,5,19438,10242.0,-5.87768812397,,,26.11884
19435.7726,2.938356,-2.000278,1696973589.434,1,5,19439,10243.0004,-5.877528862968,,,26.161
19436.7725,2.938235,-2.000239,1696973590.434,1,5,19440,10244.0003,-5.877172238165,,,26.19605
19437.7725,2.938183,-2.000278,1696973591.434,1,5,19441,10245.0003,-5.877182814874,,,26.0909
19438.7725,2.938031,-2.000234,1696973592.434,1,5,19442,10246.0003,-5.876749499254,,,26.25956
19439.7724,2.937932,-2.000214,1696973593.434,1,5,19443,10247.0002,-5.876492717448,,,26.15501
19440.7724,2.937859,-2.000246,1696973594.434,1,5,19444,10248.0002,-5.876440713314,,,26.1177
19441.7725,2.937726,-2.000271,1696973595.434,1,5,19445,10249.0003,-5.876248123746,,,26.2365
19442.7724,2.937672,-2.000247,1696973596.434,1,5,19446,10250.0002,-5.876069604984,,,26.11995
19443.7724,2.937603,-2.000206,1696973597.434,1,5,19447,10251.0002,-5.875811146218,,,26.2382
19444.7724,2.937486,-2.000253,1696973598.434,1,5,19448,10252.0002,-5.875715183958,,,26.21912
19445.7723,2.937349,-2.000253,1696973599.4329998,1,5,19449,10253.0001,-5.875441149297,,,26.14048
19446.7728,2.937273,-2.000267,1696973600.434,1,5,19450,10254.0006,-5.875330251891,,,26.24476
19447.7727,2.937199,-2.000217,1696973601.434,1,5,19451,10255.0005,-5.875035372183,,,26.20716
19448.7726,2.937098,-2.000261,1696973602.434,1,5,19452,10256.0004,-5.874962582578,,,26.22824
19449.7726,2.937047,-2.000261,1696973603.434,1,5,19453,10257.0004,-5.874860569267,,,26.28152
19450.7725,2.936916,-2.000257,1696973604.434,1,5,19454,10258.0003,-5.874586787412,,,26.15759
19451.7725,2.936764,-2.000267,1696973605.434,1,5,19455,10259.0003,-5.874312115988,,,26.17099
19452.7727,2.936693,-2.000249,1696973606.434,1,5,19456,10260.0005,-5.874117236557,,,26.22568
19453.7725,2.936617,-2.000166,1696973607.434,1,5,19457,10261.0003,-5.873721478422,,,26.04477
19454.7724,2.936505,-2.000226,1696973608.434,1,5,19458,10262.0002,-5.87367365013,,,26.13537
19455.7724,2.936435,-2.000232,1696973609.434,1,5,19459,10263.0002,-5.87355125292,,,26.26358
19456.7724,2.93628,-2.000221,1696973610.434,1,5,19460,10264.0002,-5.87320891788,,,26.01883
19457.7723,2.936156,-2.000255,1696973611.4329998,1,5,19461,10265.0001,-5.87306071978,,,26.10998
19458.7722,2.936066,-2.000231,1696973612.4329998,1,5,19462,10266.0,-5.872810231246,,,26.2297
19459.7722,2.93601,-2.000206,1696973613.4329998,1,5,19463,10267.0,-5.87262481806,,,26.12112
19460.7726,2.935902,-2.000223,1696973614.434,1,5,19464,10268.0004,-5.872458706146,,,26.12083
19461.7722,2.935822,-2.000245,1696973615.4329998,1,5,19465,10269.0,-5.87236327639,,,26.2462
19462.7726,2.935687,-2.000206,1696973616.434,1,5,19466,10270.0004,-5.871978751522,,,26.17468
19463.7725,2.935613,-2.0002,1696973617.434,1,5,19467,10271.0003,-5.8718131226,,,26.18523
19464.7725,2.935526,-2.00025,1696973618.434,1,5,19468,10272.0003,-5.8717858815,,,26.27243
19465.7725,2.93542,-2.000232,1696973619.434,1,5,19469,10273.0003,-5.87152101744,,,26.18122
19466.7725,2.935363,-2.000218,1696973620.434,1,5,19470,10274.0003,-5.871365909134,,,26.14021
19467.7723,2.935251,-2.000283,1696973621.4329998,1,5,19471,10275.0001,-5.871332676033,,,26.21856
19468.7725,2.935138,-2.000254,1696973622.434,1,5,19472,10276.0003,-5.871021525052,,,26.15446
19469.7724,2.93504,-2.000281,1696973623.434,1,5,19473,10277.0002,-5.87090474624,,,26.14076
19470.7722,2.934932,-2.00025,1696973624.4329998,1,5,19474,10278.0,-5.870597733,,,26.30602
19471.7727,2.934821,-2.000258,1696973625.434,1,5,19475,10279.0005,-5.870399183818,,,26.12681
19472.7726,2.934763,-2.00026,1696973626.434,1,5,19476,10280.0004,-5.87028903838,,,26.10916
19473.7726,2.934623,-2.000281,1696973627.434,1,5,19477,10281.0004,-5.870070629063,,,26.22427
19474.7726,2.934534,-2.000259,1696973628.434,1,5,19478,10282.0004,-5.869828044306,,,26.19517
19475.7725,2.934498,-2.000237,1696973629.434,1,5,19479,10283.0003,-5.869691476026,,,26.07838
19476.7724,2.934361,-2.000244,1696973630.434,1,5,19480,10284.0002,-5.869437984084,,,26.27955
19477.7724,2.93424,-2.000259,1696973631.434,1,5,19481,10285.0002,-5.86923996816,,,26.23791
19478.7724,2.934098,-2.000261,1696973632.434,1,5,19482,10286.0002,-5.868961799578,,,26.18093
19479.7723,2.934042,-2.000221,1696973633.4329998,1,5,19483,10287.0001,-5.868732423282,,,26.28805
19480.7724,2.934,-2.000242,1696973634.434,1,5,19484,10288.0002,-5.868710028,,,26.25075
19481.7722,2.933847,-2.000241,1696973635.4329998,1,5,19485,10289.0,-5.868401057127,,,26.09573
19482.7723,2.933763,-2.000247,1696973636.4329998,1,5,19486,10290.0001,-5.868250639461,,,26.21856
19483.7722,2.933645,-2.00023,1696973637.4329998,1,5,19487,10291.0,-5.86796473835,,,26.16926
19484.7727,2.933579,-2.000255,1696973638.434,1,5,19488,10292.0005,-5.867906062645,,,26.09263
19485.7726,2.933469,-2.00025,1696973639.434,1,5,19489,10293.0004,-5.86767136725,,,26.20346
19486.7726,2.933416,-2.000245,1696973640.434,1,5,19490,10294.0004,-5.86755068692,,,26.19151
19487.7725,2.933294,-2.000277,1696973641.434,1,5,19491,10295.0003,-5.867400522438,,,26.1422
19488.7723,2.933141,-2.000268,1696973642.4329998,1,5,19492,10296.0001,-5.867068081788,,,26.27553
19489.7723,2.933106,-2.000253,1696973643.4329998,1,5,19493,10297.0001,-5.866954075818,,,26.20346
19490.7722,2.932948,-2.000258,1696973644.4329998,1,5,19494,10298.0,-5.866652700584,,,26.13593
19491.7724,2.932901,-2.000279,1696973645.434,1,5,19495,10299.0002,-5.866620279379,,,26.26669
19492.7722,2.932835,-2.000221,1696973646.4329998,1,5,19496,10300.0,-5.866318156535,,,26.23538
19493.7722,2.932646,-2.000274,1696973647.4329998,1,5,19497,10301.0,-5.866095545004,,,26.12652
19494.7722,2.932599,-2.000238,1696973648.4329998,1,5,19498,10302.0,-5.865895958562,,,26.20121
19495.7728,2.932511,-2.000258,1696973649.434,1,5,19499,10303.0006,-5.865778587838,,,26.3265
19496.7728,2.932377,-2.000203,1696973650.434,1,5,19500,10304.0006,-5.865349272531,,,26.03621
19497.7727,2.932248,-2.00029,1696973651.434,1,5,19501,10305.0005,-5.86534635192,,,26.20576
19498.7727,2.93216,-2.000286,1696973652.434,1,5,19502,10306.0005,-5.86515859776,,,26.21856
19499.7728,2.93209,-2.000257,1696973653.434,1,5,19503,10307.0006,-5.86493354713,,,26.09517
19500.7725,2.931979,-2.000243,1696973654.434,1,5,19504,10308.0003,-5.864670470897,,,26.20631
19501.7727,2.931847,-2.000243,1696973655.434,1,5,19505,10309.0005,-5.864406438821,,,26.21401
19502.7727,2.931746,-2.000208,1696973656.434,1,5,19506,10310.0005,-5.864101803168,,,26.13678
19503.7727,2.931731,-2.00025,1696973657.434,1,5,19507,10311.0005,-5.86419493275,,,26.28635
19504.7727,2.931612,-2.000246,1696973658.434,1,5,19508,10312.0005,-5.863945176552,,,26.27243
19505.7727,2.931516,-2.000248,1696973659.434,1,5,19509,10313.0005,-5.863759015968,,,26.13907
19506.7727,2.931385,-2.000184,1696973660.434,1,5,19510,10314.0005,-5.86330937484,,,26.24849
19507.7726,2.931321,-2.000191,1696973661.434,1,5,19511,10315.0004,-5.863201882311,,,26.31
19508.7725,2.931196,-2.000244,1696973662.434,1,5,19512,10316.0003,-5.863107211824,,,26.13593
19509.7724,2.931142,-2.000224,1696973663.434,1,5,19513,10317.0002,-5.862940575808,,,26.16785
19510.7722,2.931016,-2.000236,1696973664.4329998,1,5,19514,10318.0,-5.862723719776,,,26.28266
19511.7728,2.930929,-2.000208,1696973665.434,1,5,19515,10319.0006,-5.862467633232,,,26.11227
19512.7723,2.930793,-2.00021,1696973666.4329998,1,5,19516,10320.0001,-5.86220146653,,,26.15416
19513.7727,2.930769,-2.000206,1696973667.434,1,5,19517,10321.0005,-5.862141738414,,,26.23424
19514.7727,2.930638,-2.000215,1696973668.434,1,5,19518,10322.0005,-5.86190608717,,,26.0989
19515.7727,2.930513,-2.000226,1696973669.434,1,5,19519,10323.0005,-5.861688295938,,,26.12028
19516.7726,2.930423,-2.000232,1696973670.434,1,5,19520,10324.0004,-5.861525858136,,,26.30687
19517.7726,2.930302,-2.00025,1696973671.434,1,5,19521,10325.0004,-5.8613365755,,,26.14877
19518.7726,2.930252,-2.000263,1696973672.434,1,5,19522,10326.0004,-5.861274656276,,,26.22395
19519.7726,2.930125,-2.000252,1696973673.434,1,5,19523,10327.0004,-5.8609883915,,,26.27867
19520.7725,2.930021,-2.000264,1696973674.434,1,5,19524,10328.0003,-5.860815525544,,,26.19409
19521.7726,2.929956,-2.000278,1696973675.434,1,5,19525,10329.0004,-5.860726527768,,,26.20942
19522.7725,2.929801,-2.000249,1696973676.434,1,5,19526,10330.0003,-5.860331520449,,,26.30546
19523.7723,2.929742,-2.000283,1696973677.4329998,1,5,19527,10331.0001,-5.860313116986,,,26.12197
19524.7722,2.929646,-2.000293,1696973678.4329998,1,5,19528,10332.0,-5.860150386278,,,26.17099
19525.7722,2.929528,-2.000238,1696973679.4329998,1,5,19529,10333.0,-5.859753227664,,,26.30229
19526.7727,2.929421,-2.000227,1696973680.434,1,5,19530,10334.0005,-5.859506978567,,,26.10318
19527.7726,2.929463,-2.000218,1696973681.434,1,5,19531,10335.0004,-5.859564622934,,,26.19432
19528.7726,2.929234,-2.000207,1696973682.434,1,5,19532,10336.0004,-5.859074351438,,,26.26443
19529.7725,2.929161,-2.000218,1696973683.434,1,5,19533,10337.0003,-5.858960557098,,,26.19775
19530.7724,2.929064,-2.000253,1696973684.434,1,5,19534,10338.0002,-5.858869053192,,,26.12652
19531.7723,2.928975,-2.000219,1696973685.4329998,1,5,19535,10339.0001,-5.858591445525,,,26.22516
19532.7722,2.928881,-2.000191,1696973686.4329998,1,5,19536,10340.0,-5.858321416271,,,26.19092
19533.7724,2.928756,-2.000218,1696973687.434,1,5,19537,10341.0002,-5.858150468808,,,26.16785
19534.7726,2.928648,-2.000288,1696973688.434,1,5,19538,10342.0004,-5.858139450624,,,26.3117
19535.7726,2.928578,-2.000214,1696973689.434,1,5,19539,10343.0004,-5.857782715692,,,26.20202
19536.7724,2.928418,-2.000257,1696973690.434,1,5,19540,10344.0002,-5.857588603426,,,26.15815
19537.7723,2.928338,-2.000249,1696973691.4329998,1,5,19541,10345.0001,-5.857405156162,,,26.23538
19538.7722,2.928231,-2.000226,1696973692.4329998,1,5,19542,10346.0,-5.857123780206,,,26.31141
19539.7722,2.928157,-2.000247,1696973693.4329998,1,5,19543,10347.0,-5.857037254779,,,26.15273
19540.7728,2.928134,-2.000254,1696973694.434,1,5,19544,10348.0006,-5.857011746036,,,26.22741
19541.7728,2.927954,-2.000237,1696973695.434,1,5,19545,10349.0006,-5.856601925098,,,26.19377
19542.7727,2.927844,-2.000229,1696973696.434,1,5,19546,10350.0005,-5.856358476276,,,26.12341
19543.7726,2.92777,-2.000243,1696973697.434,1,5,19547,10351.0004,-5.85625144811,,,26.21941
19544.7726,2.9276,-2.000251,1696973698.434,1,5,19548,10352.0004,-5.8559348276,,,26.14223
19545.7726,2.927592,-2.000198,1696973699.434,1,5,19549,10353.0004,-5.855763663216,,,26.1023
19546.7726,2.927518,-2.000218,1696973700.434,1,5,19550,10354.0004,-5.855674198924,,,26.32111
19547.7726,2.927386,-2.000206,1696973701.434,1,5,19551,10355.0004,-5.855375041516,,,26.23964
19548.7726,2.927284,-2.000235,1696973702.434,1,5,19552,10356.0004,-5.85525591174,,,26.10286
19549.7726,2.927212,-2.000268,1696973703.434,1,5,19553,10357.0004,-5.855208492816,,,26.28864
19550.7725,2.927021,-2.000283,1696973704.434,1,5,19554,10358.0003,-5.854870346943,,,26.26756
19551.7723,2.927009,-2.000249,1696973705.4329998,1,5,19555,10359.0001,-5.854746825241,,,26.16214
19552.7722,2.926888,-2.000261,1696973706.4329998,1,5,19556,10360.0,-5.854539917768,,,26.23453
19553.7727,2.926795,-2.000246,1696973707.434,1,5,19557,10361.0005,-5.85430999157,,,26.26926
19554.7726,2.926675,-2.000248,1696973708.434,1,5,19558,10362.0004,-5.8540758154,,,26.13452
19555.7725,2.926558,-2.000252,1696973709.434,1,5,19559,10363.0003,-5.853853492616,,,26.24532
19556.7725,2.926523,-2.000238,1696973710.434,1,5,19560,10364.0003,-5.853742512474,,,26.16445
19557.7724,2.926422,-2.000219,1696973711.434,1,5,19561,10365.0002,-5.853484886418,,,26.12567
19558.7723,2.926315,-2.000264,1696973712.4329998,1,5,19562,10366.0001,-5.85340254716,,,26.16243
19559.7723,2.92619,-2.000233,1696973713.4329998,1,5,19563,10367.0001,-5.85306180227,,,26.17668
19560.7722,2.926069,-2.000207,1696973714.4329998,1,5,19564,10368.0,-5.852743696283,,,26.08407
19561.7727,2.926002,-2.000224,1696973715.434,1,5,19565,10369.0005,-5.852659424448,,,26.2559
19562.7727,2.925899,-2.000232,1696973716.434,1,5,19566,10370.0005,-5.852476808568,,,26.26531
19563.7726,2.925788,-2.000249,1696973717.434,1,5,19567,10371.0004,-5.852304521212,,,26.13079
19564.7725,2.9257,-2.000256,1696973718.434,1,5,19568,10372.0003,-5.8521489792,,,26.21748
19565.7725,2.925622,-2.000229,1696973719.434,1,5,19569,10373.0003,-5.851913967438,,,26.2969
19566.7725,2.925527,-2.000269,1696973720.434,1,5,19570,10374.0003,-5.851840966763,,,26.11171
19567.7724,2.925434,-2.000239,1696973721.434,1,5,19571,10375.0002,-5.851567178726,,,26.26812
19568.7723,2.92537,-2.000268,1696973722.4329998,1,5,19572,10376.0001,-5.85152399916,,,26.28925
19569.7722,2.92515,-2.000255,1696973723.4329998,1,5,19573,10377.0,-5.85104591325,,,26.08982
19570.7725,2.925108,-2.000251,1696973724.434,1,5,19574,10378.0003,-5.850950202108,,,26.17442
19571.7726,2.925039,-2.000223,1696973725.434,1,5,19575,10379.0004,-5.850730283697,,,26.26669
19572.7727,2.924963,-2.000249,1696973726.434,1,5,19576,10380.0005,-5.850654315787,,,26.13452
19573.7726,2.924849,-2.000214,1696973727.434,1,5,19577,10381.0004,-5.850323917686,,,26.13168
19574.7726,2.924688,-2.000216,1696973728.434,1,5,19578,10382.0004,-5.850007732608,,,26.25276
19575.7727,2.924588,-2.000242,1696973729.434,1,5,19579,10383.0005,-5.849883750296,,,26.18266
19576.7726,2.92451,-2.000226,1696973730.434,1,5,19580,10384.0004,-5.84968093926,,,26.22286
19577.7724,2.924465,-2.000244,1696973731.434,1,5,19581,10385.0002,-5.84964356946,,,26.27381
19578.7725,2.924322,-2.000241,1696973732.434,1,5,19582,10386.0003,-5.849348761602,,,26.20487
19579.7724,2.924195,-2.000227,1696973733.434,1,5,19583,10387.0002,-5.849053792265,,,26.19892
19580.7724,2.9241,-2.000249,1696973734.434,1,5,19584,10388.0002,-5.8489281009,,,26.23084
19581.7724,2.924006,-2.00024,1696973735.434,1,5,19585,10389.0002,-5.84871376144,,,26.15472
19582.7724,2.923885,-2.000267,1696973736.434,1,5,19586,10390.0002,-5.848550677295,,,26.13654
19583.7722,2.923838,-2.000243,1696973737.4329998,1,5,19587,10391.0,-5.848386492634,,,26.28494
19584.7728,2.923766,-2.000221,1696973738.434,1,5,19588,10392.0006,-5.848178152286,,,26.09464
19585.7727,2.923646,-2.000206,1696973739.434,1,5,19589,10393.0005,-5.847894271076,,,26.1536
19586.7727,2.923552,-2.000197,1696973740.434,1,5,19590,10394.0005,-5.847679939744,,,26.2425
19587.7726,2.923464,-2.000248,1696973741.434,1,5,19591,10395.0004,-5.847653019072,,,26.15501
19588.7728,2.923296,-2.000211,1696973742.434,1,5,19592,10396.0006,-5.847208815456,,,26.10262
19589.7726,2.923234,-2.000209,1696973743.434,1,5,19593,10397.0004,-5.847078955906,,,26.26871
19590.7727,2.923123,-2.000235,1696973744.434,1,5,19594,10398.0005,-5.846932933905,,,26.13168
19591.7726,2.923048,-2.000233,1696973745.434,1,5,19595,10399.0004,-5.846777070184,,,26.20432
19592.7726,2.922912,-2.000252,1696973746.434,1,5,19596,10400.0004,-5.846560573824,,,26.30631
19593.7725,2.922865,-2.000216,1696973747.434,1,5,19597,10401.0003,-5.84636133884,,,26.2348
19594.7725,2.922733,-2.000223,1696973748.434,1,5,19598,10402.0003,-5.846117769459,,,26.15905
19595.7725,2.922644,-2.000219,1696973749.434,1,5,19599,10403.0003,-5.845928059036,,,26.26531
19596.7724,2.922547,-2.000222,1696973750.434,1,5,19600,10404.0002,-5.845742805434,,,26.15501
19597.7724,2.922465,-2.000242,1696973751.434,1,5,19601,10405.0002,-5.84563723653,,,26.18834
19598.7724,2.922345,-2.000235,1696973752.434,1,5,19602,10406.0002,-5.845376751075,,,26.27099
19599.7724,2.922291,-2.000227,1696973753.434,1,5,19603,10407.0002,-5.845245360057,,,26.13622
19600.7722,2.922135,-2.000246,1696973754.4329998,1,5,19604,10408.0,-5.84498884521,,,26.13168
19601.7727,2.92206,-2.000203,1696973755.434,1,5,19605,10409.0005,-5.84471317818,,,26.23538
19602.7726,2.921917,-2.000246,1696973756.434,1,5,19606,10410.0004,-5.844552791582,,,26.16926
19603.7726,2.921887,-2.000225,1696973757.434,1,5,19607,10411.0004,-5.844431424575,,,26.11289
19604.7725,2.921803,-2.000268,1696973758.434,1,5,19608,10412.0003,-5.844389043204,,,26.26789
19605.7725,2.921689,-2.000234,1696973759.434,1,5,19609,10413.0003,-5.844061675226,,,26.17811
19606.7725,2.921518,-2.000245,1696973760.434,1,5,19610,10414.0003,-5.84375177191,,,26.27351
